fiscal_year,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2017,DEPT OF ED PEDAGOGICAL,2005-09-06,MANHATTAN,TEACHER,ON LEAVE,86185.0,per Annum,0.0,13739.0,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2013-09-03,MANHATTAN,TEACHER,ACTIVE,77934.0,per Annum,0.0,73968.93,0.0,0.0,17.67
2017,DEPT OF ED PEDAGOGICAL,1999-09-07,MANHATTAN,TEACHER,ACTIVE,91757.0,per Annum,0.0,88428.64,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,1992-10-13,OTHER,TEACHER,ACTIVE,89696.0,per Annum,0.0,88471.2,0.0,0.0,0.0
2017,LAW DEPARTMENT,2009-07-06,BROOKLYN,CLAIM SPECIALIST,ACTIVE,44409.0,per Annum,1825.0,45690.55,0.0,0.0,1643.93
2017,DEPT OF ED PER SESSION TEACHER,1975-09-03,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,264.05,0.0,0.0,0.0
2017,DEPT OF YOUTH & COMM DEV SRVS,2012-07-02,MANHATTAN,ASSOCIATE CONTRACT SPECIALIST,ACTIVE,80000.0,per Annum,1825.0,74762.92,6.5,490.64,20.99
2017,DEPT OF ED PEDAGOGICAL,2012-09-04,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,63733.0,per Annum,0.0,61387.12,0.0,0.0,0.0
2017,POLICE DEPARTMENT,1998-08-31,MANHATTAN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2051.43,97215.76,351.2,27556.21,16467.79
2017,DEPT. OF DESIGN & CONSTRUCTION,2015-11-02,QUEENS,ASSOCIATE PROJECT MANAGER,ACTIVE,78338.0,per Annum,1804.0,74572.18,0.0,0.0,196.59
2017,DEPT OF ED PER DIEM TEACHERS,2016-07-01,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,17127.14,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,1995-12-18,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,182.6,0.0,0.0,0.0
2017,POLICE DEPARTMENT,1992-06-30,BROOKLYN,SERGEANT D/A SPECIAL ASSIGNMENT,ACTIVE,108593.0,per Annum,2051.43,110167.39,301.83,28222.45,17367.03
2017,DEPT OF ED PEDAGOGICAL,2015-09-08,MANHATTAN,TEACHER-REG SUB,ACTIVE,55529.0,per Annum,0.0,52175.19,0.0,0.0,0.0
2017,DEPT OF HEALTH/MENTAL HYGIENE,2007-10-01,QUEENS,*COORDINATING MANAGER,ACTIVE,83510.0,per Annum,1781.9,82161.86,0.0,0.0,3952.81
2017,DEPT OF ED PEDAGOGICAL,1986-09-03,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,97133.0,per Annum,0.0,93610.44,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2007-09-17,MANHATTAN,TEACHER,ACTIVE,72780.0,per Annum,0.0,70140.0,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2010-07-06,BROOKLYN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2051.43,95088.74,138.25,11195.9,19623.43
2017,DEPT OF ED PEDAGOGICAL,2015-09-08,MANHATTAN,SCHOOL PSYCHOLGIST,ON LEAVE,67360.0,per Annum,0.0,64337.48,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2005-09-06,MANHATTAN,TEACHER,ACTIVE,89696.0,per Annum,0.0,86443.52,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,2015-09-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1750.0,0.0,0.0,7.49
2017,POLICE DEPARTMENT,2016-07-13,BRONX,POLICE OFFICER,ACTIVE,46805.0,per Annum,1982.85,44425.85,89.72,3164.84,2576.78
2017,POLICE DEPARTMENT,2012-02-10,MANHATTAN,SCHOOL SAFETY AGENT,ON LEAVE,42136.0,per Annum,719.33,15207.7,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2011-07-06,BRONX,POLICE OFFICER,ACTIVE,85292.0,per Annum,2051.43,81647.96,218.92,14929.69,15481.89
2017,POLICE DEPARTMENT,2008-07-08,MANHATTAN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2051.43,96819.07,328.17,26306.66,15713.2
2017,DEPT OF ED PER SESSION TEACHER,2003-09-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,798.86,0.0,0.0,0.02
2017,HUMAN RIGHTS COMMISSION,2016-05-02,MANHATTAN,AGENCY ATTORNEY,ACTIVE,59730.0,per Annum,1825.0,60717.89,0.0,0.0,58.25
2017,FIRE DEPARTMENT,2000-02-01,MANHATTAN,FIREFIGHTER,ACTIVE,85292.0,per Annum,2085.72,87147.45,471.68,31534.63,5256.96
2017,DEPT OF ED PEDAGOGICAL,1988-09-20,OTHER,TEACHER,ACTIVE,113762.0,per Annum,0.0,109636.12,0.0,0.0,0.0
2017,FIRE DEPARTMENT,1996-02-04,QUEENS,FIREFIGHTER,ACTIVE,85292.0,per Annum,2085.72,87147.45,403.42,28102.51,14849.45
2017,HRA/DEPT OF SOCIAL SERVICES,2012-03-12,MANHATTAN,ELIGIBILITY SPECIALIST,ACTIVE,40411.0,per Annum,1591.73,36246.53,0.0,0.0,0.0
2017,FIRE DEPARTMENT,2013-07-29,BROOKLYN,FIREFIGHTER,ACTIVE,85292.0,per Annum,2085.72,87147.45,269.8,17539.45,-5863.11
2017,DEPT OF ED PEDAGOGICAL,2004-12-14,MANHATTAN,SCHOOL SECRETARY,ACTIVE,57331.0,per Annum,0.0,55251.76,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,1996-09-13,MANHATTAN,TEACHER,ACTIVE,108251.0,per Annum,0.0,102451.84,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,2013-12-04,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2000.05,0.0,0.0,2.98
2017,POLICE DEPARTMENT,2004-07-01,MANHATTAN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2051.43,97215.76,350.37,28223.77,17824.27
2017,DEPT OF ED PER SESSION TEACHER,1999-12-31,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1643.4,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2006-08-31,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,91413.0,per Annum,0.0,96779.96,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2014-09-02,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,62233.0,per Annum,0.0,67784.85,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2008-07-08,BRONX,P.O. DET SPEC,ACTIVE,92184.0,per Annum,2051.43,96528.05,193.83,15690.02,12199.39
2017,DEPT OF ED PEDAGOGICAL,2012-09-04,MANHATTAN,TEACHER,ACTIVE,63733.0,per Annum,0.0,61348.74,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,2008-08-28,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,701.49,0.0,0.0,0.0
2017,HRA/DEPT OF SOCIAL SERVICES,1981-04-28,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE,ACTIVE,55434.0,per Annum,1825.0,56060.05,167.5,7895.18,4847.17
2017,DEPT OF ED PER SESSION TEACHER,2003-09-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,661.93,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2005-09-06,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,82995.0,per Annum,0.0,79985.12,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,1996-11-12,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,547.8,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2014-09-02,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,62233.0,per Annum,0.0,59902.88,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,1997-09-02,MANHATTAN,SCHOOL SECRETARY PER SESSION,ACTIVE,20.45,per Day,0.0,2190.84,0.0,0.0,0.24
2017,DEPT OF ED PER SESSION TEACHER,2000-09-05,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,276.65,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2004-09-07,MANHATTAN,TEACHER,ON LEAVE,82995.0,per Annum,0.0,19515.75,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2010-09-07,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,93685.0,per Annum,0.0,86360.36,0.0,0.0,35.13
2017,NYC HOUSING AUTHORITY,2017-03-27,BRONX,CARETAKER,ACTIVE,29636.0,per Annum,725.4,9007.3,20.0,223.93,120.58
2017,POLICE DEPARTMENT,1997-04-15,MANHATTAN,P.O. DA DET GR3,CEASED,92184.0,per Annum,1737.15,80806.12,441.28,35834.95,17340.47
2017,DEPT OF ED PEDAGOGICAL,2004-02-13,MANHATTAN,TEACHER,ACTIVE,85386.0,per Annum,0.0,80745.71,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2016-07-08,MANHATTAN,SUMMER COLLEGE INTERN,CEASED,11.03,per Hour,175.0,1799.28,0.0,0.0,0.0
2017,DEPT OF PARKS & RECREATION,2017-05-17,MANHATTAN,JOB TRAINING PARTICIPANT,ACTIVE,12.14,per Hour,168.0,1068.32,2.0,0.0,0.0
2017,POLICE DEPARTMENT,2016-07-13,BROOKLYN,POLICE OFFICER,ACTIVE,46805.0,per Annum,1999.1,49194.18,42.5,1494.74,3967.63
2017,DEPT. OF HOMELESS SERVICES,2015-07-27,MANHATTAN,SPECIAL OFFICER,ACTIVE,35706.0,per Annum,2075.08,34732.5,131.75,2937.05,4807.81
2017,DEPT OF ED PEDAGOGICAL,2013-09-03,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,63037.0,per Annum,0.0,60622.2,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2001-09-04,MANHATTAN,TEACHER,ACTIVE,97133.0,per Annum,0.0,92844.5,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2004-07-01,MANHATTAN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2051.43,97215.76,144.57,12928.32,14294.81
2017,DEPT OF ED PER SESSION TEACHER,1992-09-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,12315.44,0.0,0.0,0.0
2017,DEPT. OF HOMELESS SERVICES,2017-04-10,MANHATTAN,SPECIAL OFFICER,ACTIVE,32426.0,per Annum,474.28,6840.57,70.5,1295.92,233.77
2017,DEPT OF ED PEDAGOGICAL,1999-10-13,MANHATTAN,ASSISTANT PRINCIPAL,ACTIVE,108820.0,per Annum,0.0,107601.15,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2015-09-08,MANHATTAN,TEACHER,ACTIVE,55529.0,per Annum,0.0,55664.82,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,1997-09-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,228.25,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2016-06-28,MANHATTAN,SUMMER COLLEGE INTERN,CEASED,11.03,per Hour,210.0,2474.01,0.0,0.0,0.0
2017,NYC HOUSING AUTHORITY,2017-05-15,MANHATTAN,LABOR RELATIONS ANALYST TRAINEE,ACTIVE,48000.0,per Annum,240.0,4602.75,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2015-01-07,BRONX,POLICE OFFICER,ACTIVE,48666.0,per Annum,2051.43,53194.21,122.25,4928.01,8107.05
2017,HRA/DEPT OF SOCIAL SERVICES,2009-10-13,BROOKLYN,ELIGIBILITY SPECIALIST,ACTIVE,40411.0,per Annum,1825.0,41577.05,0.0,0.0,2088.92
2017,DEPT OF ED PER SESSION TEACHER,2016-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1137.61,0.0,0.0,0.57
2017,DEPT. OF DESIGN & CONSTRUCTION,1996-06-23,QUEENS,ADMINISTRATIVE ARCHITECT,CEASED,137572.0,per Annum,0.0,23884.29,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2016-01-06,BROOKLYN,POLICE OFFICER,ACTIVE,46805.0,per Annum,2051.43,50039.86,89.83,3148.86,5654.51
2017,DEPT OF ED PER SESSION TEACHER,1974-09-04,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,16494.12,0.0,0.0,0.08
2017,DEPT OF ED PEDAGOGICAL,1989-10-10,OTHER,TEACHER,ACTIVE,107061.0,per Annum,0.0,100449.18,0.0,0.0,0.0
2017,POLICE DEPARTMENT,1992-06-30,BRONX,SERGEANT D/A SPECIAL ASSIGNMENT,ACTIVE,121875.0,per Annum,2051.43,123828.51,334.93,34599.96,22404.91
2017,DEPT OF ED PEDAGOGICAL,2014-09-02,MANHATTAN,TEACHER,ACTIVE,55529.0,per Annum,0.0,53949.85,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,1985-02-27,MANHATTAN,SCHOOL SECRETARY PER SESSION,ACTIVE,20.45,per Day,0.0,5781.98,0.0,0.0,0.14
2017,DEPT OF PARKS & RECREATION,1997-06-28,MANHATTAN,CITY PARK WORKER,ACTIVE,37164.0,per Annum,2085.72,38236.51,0.0,0.0,5985.97
2017,DEPT OF ENVIRONMENT PROTECTION,2016-06-06,QUEENS,SUMMER GRADUATE INTERN,CEASED,15.3,per Hour,210.0,5232.6,0.0,0.0,107.1
2017,FIRE DEPARTMENT,2008-01-21,BRONX,FIREFIGHTER,ACTIVE,85292.0,per Annum,2085.72,87147.45,413.28,28566.82,6183.1
2017,DEPT OF ED PER DIEM TEACHERS,1998-09-08,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,333.52,per Day,0.0,23103.9,0.0,0.0,0.0
2017,LAW DEPARTMENT,2004-02-23,MANHATTAN,ASSISTANT CORPORATION COUNSEL,ACTIVE,123846.0,per Annum,1825.0,125513.62,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2015-09-18,BROOKLYN,POLICE COMMUNICATIONS TECHNICIAN,ACTIVE,37828.0,per Annum,1795.0,38601.14,99.75,2560.91,6197.37
2017,DEPT OF ENVIRONMENT PROTECTION,2003-12-01,ULSTER,ENVIRONMENTAL POLICE OFFICER,ACTIVE,64397.0,per Annum,2346.42,66448.55,24.07,776.22,7430.07
2017,DEPT OF PARKS & RECREATION,2016-06-28,MANHATTAN,LIFE GUARD,ACTIVE,16.0,per Hour,510.5,7151.28,5.25,42.0,1153.24
2017,POLICE DEPARTMENT,2004-01-20,MANHATTAN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2051.43,97215.76,269.93,22117.54,21060.44
2017,POLICE DEPARTMENT,2010-07-29,MANHATTAN,INTELLIGENCE RESEARCH SPECIALIST-PD,ACTIVE,109154.0,per Annum,1795.0,112321.14,177.75,15093.57,1474.3
2017,DEPT OF ED PER SESSION TEACHER,2010-11-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,4435.74,0.0,0.0,0.11
2017,LAW DEPARTMENT,2014-06-09,MANHATTAN,PARALEGAL AIDE,ACTIVE,46244.0,per Annum,1758.42,45811.03,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2008-08-28,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,86185.0,per Annum,0.0,83059.16,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,1999-07-20,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,86185.0,per Annum,0.0,80774.22,0.0,0.0,-8069.8
2017,DEPT OF ED PER SESSION TEACHER,1998-02-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,420.67,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2007-08-30,MANHATTAN,EDUCATIONAL ADMINISTRATOR,ON LEAVE,114715.0,per Annum,0.0,22480.08,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2012-09-10,MANHATTAN,GUIDANCE COUNSELOR,ACTIVE,72933.0,per Annum,0.0,68862.76,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2007-08-30,MANHATTAN,TEACHER,ON LEAVE,79484.0,per Annum,0.0,76640.85,0.0,0.0,0.0
2017,DEPT OF INFO TECH & TELECOMM,2014-04-07,BROOKLYN,COMPUTER SPECIALIST,ACTIVE,105875.0,per Annum,1825.0,108930.01,67.75,4976.46,492.76
2017,FIRE DEPARTMENT,2001-04-06,BROOKLYN,LIEUTENANT,ACTIVE,106175.0,per Annum,2085.72,109232.32,50.83,4292.0,17985.06
2017,DEPT OF ED PEDAGOGICAL,1988-02-19,OTHER,TEACHER,ACTIVE,113762.0,per Annum,0.0,109273.42,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2008-08-28,MANHATTAN,TEACHER,CEASED,64006.0,per Annum,0.0,1066.83,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,1984-09-10,OTHER,TEACHER,ACTIVE,100357.0,per Annum,0.0,111464.75,0.0,0.0,0.0
2017,HRA/DEPT OF SOCIAL SERVICES,1996-08-26,RICHMOND,ASSOCIATE FRAUD INVESTIGATOR,ACTIVE,71186.0,per Annum,1825.0,73234.67,0.0,0.0,4438.21
2017,DEPT OF ED PEDAGOGICAL,1991-09-11,OTHER,TEACHER,ACTIVE,107061.0,per Annum,0.0,103177.72,0.0,0.0,0.0
2017,NYC HOUSING AUTHORITY,1982-08-30,MANHATTAN,RESIDENT BUILDING SUPERINTENDENT,ACTIVE,87160.0,per Annum,1825.0,83001.93,273.25,18683.89,1296.24
2017,DEPT OF ED PEDAGOGICAL,1988-02-10,OTHER,TEACHER,ACTIVE,113762.0,per Annum,0.0,97667.02,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,2003-09-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,9032.19,0.0,0.0,12.23
2017,DEPT OF ED PEDAGOGICAL,1994-02-01,MANHATTAN,SCHOOL SECRETARY,ACTIVE,71201.0,per Annum,0.0,68618.44,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2008-08-28,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,86185.0,per Annum,0.0,83059.16,0.0,0.0,0.0
2017,NYC HOUSING AUTHORITY,2013-01-28,MANHATTAN,ASSOCIATE HOUSING DEVELOPMENT SPECIALIST,CEASED,95018.0,per Annum,1340.0,90591.1,0.0,0.0,355.87
2017,DOE CUSTODIAL PAYROL,2016-08-29,MANHATTAN,CUSTODIAN ENGINEER,ACTIVE,88879.99,per Hour,0.0,72138.56,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2002-10-21,MANHATTAN,SCHOOL SECRETARY,ACTIVE,61177.0,per Annum,0.0,69130.81,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,2001-08-27,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,3549.17,0.0,0.0,1.74
2017,POLICE DEPARTMENT,1999-07-07,MANHATTAN,SERGEANT,ACTIVE,88044.0,per Annum,2051.43,90252.3,215.75,16213.36,22363.4
2017,HRA/DEPT OF SOCIAL SERVICES,1987-11-23,MANHATTAN,SECRETARY,ACTIVE,39233.0,per Annum,1584.62,35466.09,136.75,3915.46,4203.51
2017,POLICE DEPARTMENT,2005-07-11,BRONX,POLICE OFFICER,ACTIVE,85292.0,per Annum,2051.43,97215.76,44.58,3726.07,12368.44
2017,DEPT OF ENVIRONMENT PROTECTION,2015-01-26,MANHATTAN,MARINE OILER,ACTIVE,64040.0,per Annum,2054.47,65019.12,376.0,18114.29,1597.62
2017,HRA/DEPT OF SOCIAL SERVICES,1998-07-20,BROOKLYN,CLERICAL ASSOCIATE,ACTIVE,39000.0,per Annum,1713.0,37726.5,0.0,0.0,4639.77
2017,NYC HOUSING AUTHORITY,2002-07-22,MANHATTAN,HOUSING STOCK WORKER,ACTIVE,52927.0,per Annum,1825.0,51253.25,0.0,0.0,0.0
2017,POLICE DEPARTMENT,1993-08-30,BROOKLYN,SERGEANT,ACTIVE,106175.0,per Annum,2051.43,107876.91,306.17,27766.98,18620.41
2017,FIRE DEPARTMENT,1999-04-16,BROOKLYN,EMERGENCY MEDICAL SPECIALIST-EMT,ACTIVE,51600.0,per Annum,2147.37,54975.08,176.75,7792.66,7929.71
2017,DEPT OF ED PEDAGOGICAL,2005-01-24,MANHATTAN,TEACHER,ACTIVE,78641.0,per Annum,0.0,73186.88,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2014-09-02,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,62233.0,per Annum,0.0,59345.39,0.0,0.0,5.44
2017,DEPT OF ED PER SESSION TEACHER,2008-08-28,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,21108.95,0.0,0.0,2.76
2017,DEPT OF ED PEDAGOGICAL,2013-09-11,MANHATTAN,TEACHER,ACTIVE,68934.0,per Annum,0.0,66179.62,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2016-02-09,MANHATTAN,SCHOOL PSYCHOLGIST,ACTIVE,67360.0,per Annum,0.0,57385.16,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2005-09-06,MANHATTAN,TEACHER,ACTIVE,89696.0,per Annum,0.0,86274.98,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,1978-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1187.3,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2005-09-16,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,86185.0,per Annum,0.0,81750.5,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2010-09-07,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,84712.0,per Annum,0.0,86770.62,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,1993-10-18,MANHATTAN,SCHOOL SECRETARY PER SESSION,ACTIVE,20.45,per Day,0.0,871.86,0.0,0.0,0.56
2017,HRA/DEPT OF SOCIAL SERVICES,1992-05-26,BRONX,JOB OPPORTUNITY SPECIALIST,ACTIVE,45496.0,per Annum,1825.0,46803.55,115.5,4296.07,5744.49
2017,DEPT OF ED PEDAGOGICAL,1987-11-18,OTHER,PRINCIPAL,ACTIVE,153198.0,per Annum,0.0,154015.08,0.0,0.0,-1233.59
2017,DEPT OF ED PER DIEM TEACHERS,1978-02-01,MANHATTAN,TEACHER-SPECIAL ED,ACTIVE,333.52,per Day,0.0,26484.61,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,1992-11-09,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1208.34,0.0,0.0,0.67
2017,DEPT OF ENVIRONMENT PROTECTION,1988-08-22,MANHATTAN,OILER,ACTIVE,457.36,per Day,2085.72,121117.04,339.5,28219.95,18759.2
2017,FIRE DEPARTMENT,2004-09-12,RICHMOND,LIEUTENANT,ACTIVE,106175.0,per Annum,2085.72,96382.89,396.58,30326.16,12303.99
2017,DEPT OF ED PEDAGOGICAL,1999-10-18,MANHATTAN,TEACHER,ACTIVE,97133.0,per Annum,0.0,94889.23,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2005-09-06,MANHATTAN,TEACHER,ACTIVE,89696.0,per Annum,0.0,98700.7,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,1996-10-01,MANHATTAN,TEACHER,ACTIVE,108251.0,per Annum,0.0,104363.62,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2003-02-03,MANHATTAN,TEACHER,ACTIVE,78682.0,per Annum,0.0,74513.68,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2008-01-07,MANHATTAN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2051.43,97027.14,191.58,17423.8,20190.06
2017,DISTRICT ATTORNEY-MANHATTAN,2017-06-05,MANHATTAN,COLLEGE AIDE,ACTIVE,1.0,per Hour,0.0,2800.0,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2000-04-03,MANHATTAN,SCHOOL PSYCHOLGIST,ACTIVE,101237.0,per Annum,0.0,96722.74,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2007-08-30,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,91413.0,per Annum,0.0,85601.83,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2009-09-08,MANHATTAN,TEACHER,ACTIVE,86185.0,per Annum,0.0,83099.29,0.0,0.0,0.0
2017,DEPT OF ED PEDAGOGICAL,2014-09-02,MANHATTAN,TEACHER,ACTIVE,63733.0,per Annum,0.0,61310.36,0.0,0.0,0.0
2017,DEPT OF ED PER SESSION TEACHER,1999-09-07,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1755.94,0.0,0.0,1.2
2017,DEPT OF HEALTH/MENTAL HYGIENE,1985-10-07,MANHATTAN,PUBLIC HEALTH ADVISER,ACTIVE,50649.0,per Annum,1817.63,51699.17,230.0,7539.4,5258.92
2017,DEPT OF ED PER SESSION TEACHER,1999-12-31,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,18899.39,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2007-01-10,MANHATTAN,POLICE OFFICER,CEASED,82808.0,per Annum,0.0,9055.18,0.0,2001.52,1461.87
2017,POLICE DEPARTMENT,1988-07-11,MANHATTAN,POLICE OFFICER,CEASED,82808.0,per Annum,0.0,9094.38,0.0,793.29,1759.53
2017,DEPT OF ED PER SESSION TEACHER,2014-09-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1848.96,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2014-06-24,QUEENS,SCHOOL SAFETY AGENT,ACTIVE,39993.0,per Annum,2046.9,45235.89,451.25,13394.82,1066.41
2017,POLICE DEPARTMENT,1988-01-26,MANHATTAN,ASSISTANT COMMISSIONER,ACTIVE,178605.0,per Annum,1795.0,183787.12,0.0,0.0,0.0
2017,DEPT OF ED PER DIEM TEACHERS,2000-01-04,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,27212.32,0.0,0.0,0.0
2017,POLICE DEPARTMENT,2005-07-11,QUEENS,SERGEANT,ACTIVE,106175.0,per Annum,2051.43,107876.91,173.15,14809.68,12785.05
2017,DEPT OF ED PEDAGOGICAL,1978-09-08,OTHER,TEACHER SPECIAL EDUCATION,ACTIVE,113762.0,per Annum,0.0,109636.12,0.0,0.0,0.0
2017,POLICE DEPARTMENT,1995-06-30,MANHATTAN,POLICE OFFICER,CEASED,78806.0,per Annum,0.0,649.69,0.0,0.68,154.63
2017,DEPT OF ED PER DIEM TEACHERS,1989-09-11,MANHATTAN,GUIDANCE COUNSELOR,ACTIVE,334.21,per Day,0.0,33254.51,0.0,0.0,0.0
2017,HRA/DEPT OF SOCIAL SERVICES,2017-06-12,BRONX,ELIGIBILITY SPECIALIST,ACTIVE,35140.0,per Annum,86.0,1213.06,0.0,0.0,0.0
