fiscal_year,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2018,DEPT OF ED PEDAGOGICAL,2015-09-08,MANHATTAN,TEACHER,ACTIVE,68873.0,per Annum,0.0,66115.19,0.0,0.0,0.0
2018,DEPT OF PARKS & RECREATION,2018-06-07,RICHMOND,JOB TRAINING PARTICIPANT,ACTIVE,13.5,per Hour,23.9,322.65,6.5,87.75,0.0
2018,DEPT OF ED PEDAGOGICAL,2011-09-06,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,83051.0,per Annum,0.0,76013.1,0.0,0.0,7.99
2018,NYC HOUSING AUTHORITY,1980-03-24,BRONX,HOUSING ASSISTANT,CEASED,58987.0,per Annum,460.0,36811.57,0.0,0.0,385.54
2018,POLICE DEPARTMENT,2006-06-01,BRONX,SCHOOL CROSSING GUARD,ACTIVE,14.04,per Hour,999.5,16255.99,0.0,0.0,213.0
2018,DEPARTMENT OF SANITATION,2011-11-14,BROOKLYN,SANITATION WORKER,CEASED,75066.0,per Annum,754.47,27977.63,73.25,5319.14,4219.24
2018,DEPT OF ED PER SESSION TEACHER,2012-09-19,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1279.33,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2003-09-02,MANHATTAN,TEACHER,ACTIVE,102009.0,per Annum,0.0,94630.82,0.0,0.0,0.0
2018,DEPARTMENT OF SANITATION,2007-06-11,QUEENS,METAL WORK MECHANIC,ACTIVE,84906.0,per Annum,2045.72,84673.42,520.35,33113.5,2691.35
2018,BOARD OF ELECTION POLL WORKERS,2017-01-02,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,581.0,0.0,0.0,0.0
2018,NYC HOUSING AUTHORITY,2017-08-07,BROOKLYN,COMMUNITY COORDINATOR,ACTIVE,56000.0,per Annum,1645.0,48328.87,0.0,0.0,165.5
2018,DEPT OF ED PER SESSION TEACHER,1995-04-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,17316.64,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2014-07-09,MANHATTAN,POLICE OFFICER,ACTIVE,59401.0,per Annum,2045.72,56522.15,167.08,7342.66,8338.81
2018,DEPT OF ED PEDAGOGICAL,2005-09-06,MANHATTAN,TEACHER,CEASED,89696.0,per Annum,0.0,29549.82,0.0,0.0,7.54
2018,DEPT OF PARKS & RECREATION,2016-06-28,MANHATTAN,LIFE GUARD,ACTIVE,18.12,per Hour,495.5,10473.0,1.75,47.57,846.5
2018,DEPT OF ED PARA PROFESSIONALS,2008-09-02,MANHATTAN,ANNUAL ED PARA,ACTIVE,41841.0,per Annum,0.0,39782.17,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,1994-09-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,5501.63,0.0,0.0,0.48
2018,DEPT OF ED PER SESSION TEACHER,2011-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,47.73,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2017-09-05,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,190.92,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2006-08-31,MANHATTAN,TEACHER,ACTIVE,94198.0,per Annum,0.0,90706.94,0.0,0.0,0.0
2018,DEPT OF ED PER DIEM TEACHERS,2015-07-01,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,28714.36,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,1978-12-07,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2143.19,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2016-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,131.26,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1988-09-06,OTHER,SCHOOL PSYCHOLGIST,CEASED,114252.0,per Annum,0.0,26842.0,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (MANHATTAN),2017-10-16,MANHATTAN,COLLEGE ASSISTANT,ACTIVE,13.5,per Hour,299.5,3929.25,50.0,675.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2001-02-14,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,3014.14,0.0,0.0,0.08
2018,DEPARTMENT OF EDUCATION ADMIN,1999-04-13,MANHATTAN,SUPERVISOR OF NURSES,ACTIVE,71.22,per Hour,173.33,11755.46,0.0,0.0,2061.04
2018,DEPT OF ED PARA PROFESSIONALS,2016-09-08,MANHATTAN,ANNUAL ED PARA,ACTIVE,41245.0,per Annum,0.0,32376.32,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2017-11-13,QUEENS,SCHOOL SAFETY AGENT,ACTIVE,32426.0,per Annum,1154.75,19196.37,23.5,554.01,1099.08
2018,DEPT OF ED PARA PROFESSIONALS,2016-09-08,MANHATTAN,ANNUAL ED PARA,ACTIVE,46245.0,per Annum,0.0,40371.84,0.0,0.0,0.0
2018,DEPT OF ED PER DIEM TEACHERS,1999-12-05,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,27032.58,0.0,0.0,0.0
2018,BOARD OF ELECTION POLL WORKERS,2017-01-02,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,575.0,0.0,0.0,0.0
2018,DEPT OF ENVIRONMENT PROTECTION,1990-05-14,BRONX,SUPERVISOR OF MECHANICS,ACTIVE,112821.0,per Annum,2045.72,99237.93,128.25,11227.76,19987.5
2018,BOARD OF ELECTION POLL WORKERS,2016-01-01,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,460.0,0.0,0.0,0.0
2018,DEPT OF ED PER DIEM TEACHERS,2017-07-01,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,1243.82,0.0,0.0,0.0
2018,DEPT OF ED PER DIEM TEACHERS,2017-07-01,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,12025.43,0.0,0.0,0.0
2018,NYC HOUSING AUTHORITY,1993-05-21,MANHATTAN,PLUMBER,ACTIVE,361.48,per Day,1804.0,86865.97,706.25,67816.23,0.0
2018,DEPARTMENT OF EDUCATION ADMIN,2013-12-09,MANHATTAN,CUSTOMER INFORMATION REPRESENTATIVE MA L 1549,ACTIVE,37557.0,per Annum,1790.0,37454.05,4.0,82.24,16.5
2018,DEPT OF ED PER SESSION TEACHER,1991-10-10,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,571.18,0.0,0.0,1.48
2018,DEPT OF ED PER SESSION TEACHER,2008-08-28,MANHATTAN,SCHOOL SECRETARY PER SESSION,ACTIVE,20.45,per Day,0.0,1017.96,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1999-10-01,MANHATTAN,TEACHER,ACTIVE,103400.0,per Annum,0.0,98333.95,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2011-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,859.14,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2014-04-16,MANHATTAN,TEACHER,ACTIVE,73238.0,per Annum,0.0,69920.71,0.0,0.0,0.0
2018,DEPARTMENT OF TRANSPORTATION,2008-05-19,MANHATTAN,HIGHWAY REPAIRER,ACTIVE,354.24,per Day,2045.72,104703.55,630.5,49729.82,3998.88
2018,POLICE DEPARTMENT,1995-04-02,BRONX,POLICE OFFICER D/A DETECTIVE 2ND GR,ACTIVE,106175.0,per Annum,2045.72,104535.91,296.55,25429.86,18336.73
2018,DEPT OF ED PER DIEM TEACHERS,2014-07-01,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,10535.69,0.0,0.0,0.0
2018,DEPARTMENT OF TRANSPORTATION,2009-12-21,QUEENS,PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR,ACTIVE,58926.0,per Annum,1768.0,52836.4,2.25,67.91,869.23
2018,DEPT OF ED PEDAGOGICAL,1996-09-03,MANHATTAN,TEACHER SPECIAL EDUCATION,CEASED,108251.0,per Annum,0.0,55852.85,0.0,0.0,0.0
2018,DEPT OF ED HRLY SUPPORT STAFF,1997-09-04,MANHATTAN,F/T SCHOOL AIDE,ACTIVE,15.86,per Hour,0.0,26316.28,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (MANHATTAN),2006-04-01,MANHATTAN,EOC OFFICE ASSISTANT,ACTIVE,34778.0,per Annum,1789.5,34673.17,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1997-09-04,MANHATTAN,TEACHER,ACTIVE,113685.0,per Annum,0.0,108518.62,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (MANHATTAN),2009-08-28,MANHATTAN,ADJUNCT ASSISTANT PROFESSOR,SEASONAL,142.49,per Day,80.0,11568.31,0.0,0.0,0.0
2018,DEPARTMENT OF TRANSPORTATION,2005-03-13,MANHATTAN,HIGHWAY REPAIRER,ACTIVE,354.24,per Day,2045.72,129359.82,13.0,1887.77,1671.1
2018,DEPT OF ED PER SESSION TEACHER,1997-11-21,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2063.31,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,1997-09-02,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1431.9,0.0,0.0,0.31
2018,DEPT OF PARKS & RECREATION,2017-05-26,QUEENS,JOB TRAINING PARTICIPANT,CEASED,13.5,per Hour,751.75,9839.49,17.0,429.46,41.03
2018,DEPT OF ED PER SESSION TEACHER,1999-09-07,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,3878.06,0.0,0.0,6.9
2018,DEPT OF ED HRLY SUPPORT STAFF,2002-08-02,MANHATTAN,F/T SR. SCHOOL LUNCH HELPER,ACTIVE,13.78,per Hour,0.0,22120.12,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2016-08-26,BROOKLYN,POLICE COMMUNICATIONS TECHNICIAN,ACTIVE,37828.0,per Annum,1790.0,37517.7,195.25,5051.08,5252.45
2018,DEPT OF ED PER SESSION TEACHER,2005-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,10450.19,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2016-01-01,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,97.83,0.0,0.0,1.2
2018,DEPT OF ED PARA PROFESSIONALS,1997-09-02,MANHATTAN,ANNUAL ED PARA,ACTIVE,31381.0,per Annum,0.0,34963.3,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2017-02-21,BROOKLYN,TRAFFIC ENFORCEMENT AGENT AL 1 & 2 ONLY,ACTIVE,38625.0,per Annum,2045.72,34215.18,633.25,16710.55,1004.55
2018,POLICE DEPARTMENT,2005-07-11,BROOKLYN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2045.72,85058.22,171.88,14038.48,16647.19
2018,DEPT OF ED PEDAGOGICAL,1997-12-15,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,83473.0,per Annum,0.0,61207.08,0.0,0.0,82.2
2018,DEPT OF ED PEDAGOGICAL,1997-01-24,MANHATTAN,TEACHER,ACTIVE,103400.0,per Annum,0.0,99349.17,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2000-09-11,MANHATTAN,TEACHER,ACTIVE,94971.0,per Annum,0.0,90842.77,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2008-01-07,BROOKLYN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2045.72,85058.22,111.5,8328.78,12230.43
2018,DEPT OF PARKS & RECREATION,2018-05-24,RICHMOND,JOB TRAINING PARTICIPANT,CEASED,13.5,per Hour,20.5,276.75,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2014-07-09,MANHATTAN,P.O. DA DET GR3,ACTIVE,94273.0,per Annum,2045.72,91191.97,432.0,31451.71,8716.6
2018,COMMUNITY COLLEGE (MANHATTAN),2018-04-02,MANHATTAN,COLLEGE ASSISTANT,ACTIVE,18.0,per Hour,364.5,6561.0,3.5,63.0,12.6
2018,DEPT OF HEALTH/MENTAL HYGIENE,2007-02-12,MANHATTAN,COMPUTER ASSOCIATE,ACTIVE,39.03,per Hour,1673.0,57919.97,85.75,4540.1,7666.36
2018,DEPT OF ED PARA PROFESSIONALS,1992-01-02,MANHATTAN,ANNUAL ED PARA,ACTIVE,31381.0,per Annum,0.0,29617.13,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (LAGUARDIA),2007-09-05,QUEENS,NON-TEACHING ADJUNCT I,ACTIVE,44.66,per Hour,2.0,89.32,0.0,0.0,0.0
2018,DEPARTMENT OF TRANSPORTATION,2009-04-20,QUEENS,COMMUNITY ASSOCIATE,ACTIVE,41036.0,per Annum,1790.0,40923.48,0.0,0.0,0.0
2018,DEPT OF PARKS & RECREATION,2011-12-05,MANHATTAN,ASSISTANT TO THE COMMISSIONER OF PARKS AND RECREATION,ACTIVE,160000.0,per Annum,1790.0,151948.82,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2006-11-27,MANHATTAN,SCHOOL SECRETARY,ACTIVE,59830.0,per Annum,0.0,57228.79,0.0,0.0,1000.0
2018,DEPT OF ED PER SESSION TEACHER,2015-10-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,3634.73,0.0,0.0,0.0
2018,DEPT OF ENVIRONMENT PROTECTION,2015-09-08,QUEENS,SEWAGE TREATMENT WORKER,ACTIVE,334.08,per Day,2085.72,86860.8,194.0,12778.58,9192.36
2018,DEPT OF ED PEDAGOGICAL,1989-09-05,OTHER,TEACHER,ACTIVE,112434.0,per Annum,0.0,107668.52,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2017-03-06,MANHATTAN,SCHOOL SAFETY AGENT,ACTIVE,32426.0,per Annum,2045.72,32212.87,267.75,6237.15,974.12
2018,DEPT OF ED PEDAGOGICAL,2009-09-08,MANHATTAN,TEACHER,ACTIVE,90511.0,per Annum,0.0,86576.47,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2006-09-21,MANHATTAN,TEACHER,ACTIVE,94198.0,per Annum,0.0,90103.41,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (QUEENSBORO),1993-09-01,QUEENS,ADJUNCT LECTURER,ACTIVE,178.24,per Day,215.72,27604.93,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1995-11-22,OTHER,TEACHER,ACTIVE,119472.0,per Annum,0.0,111064.04,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2002-09-03,MANHATTAN,TEACHER,ACTIVE,96709.0,per Annum,0.0,91110.55,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2016-09-09,MANHATTAN,ANNUAL ED PARA,ACTIVE,35977.0,per Annum,0.0,33368.67,0.0,0.0,2.47
2018,DEPT OF ED PEDAGOGICAL,2011-09-06,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,68511.0,per Annum,0.0,62890.29,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1997-02-24,MANHATTAN,TEACHER,CEASED,87898.0,per Annum,0.0,659.23,0.0,0.0,0.0
2018,DEPT OF ENVIRONMENT PROTECTION,1996-09-23,QUEENS,CONSTRUCTION LABORER,ACTIVE,328.0,per Day,1845.72,109392.54,74.5,11784.03,7484.55
2018,DEPT OF ED PER SESSION TEACHER,2013-09-03,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,807.85,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1997-09-02,MANHATTAN,TEACHER,ACTIVE,96709.0,per Annum,0.0,92016.87,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2013-09-03,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,77521.0,per Annum,0.0,61307.96,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2006-05-08,MANHATTAN,ANNUAL ED PARA,ACTIVE,36573.0,per Annum,0.0,32274.87,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2014-01-15,MANHATTAN,ANNUAL ED PARA,ACTIVE,31457.0,per Annum,0.0,27291.43,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,1999-12-31,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1878.39,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2017-09-05,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,327.73,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2005-09-06,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,94198.0,per Annum,0.0,106200.21,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1998-02-09,MANHATTAN,PRINCIPAL,ACTIVE,163800.0,per Annum,0.0,167179.91,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2006-08-31,MANHATTAN,TEACHER,ACTIVE,94198.0,per Annum,0.0,90103.41,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2006-06-16,MANHATTAN,SERGEANT-,ACTIVE,89371.0,per Annum,2045.72,87111.33,156.02,12297.16,19506.1
2018,DEPT OF ED PEDAGOGICAL,2014-01-06,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,73238.0,per Annum,0.0,70070.71,0.0,0.0,0.0
2018,NYC HOUSING AUTHORITY,1995-04-21,MANHATTAN,RESIDENT BUILDING SUPERINTENDENT,ACTIVE,87160.0,per Annum,1482.0,70178.55,0.0,0.0,1078.15
2018,DEPT OF ED PEDAGOGICAL,1997-12-04,MANHATTAN,TEACHER,ACTIVE,106647.0,per Annum,0.0,96298.7,0.0,0.0,0.0
2018,DEPT OF ED PER DIEM TEACHERS,2016-07-01,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,25158.76,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2013-05-09,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,525.03,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2004-09-07,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,121.67,0.0,0.0,0.0
2018,DEPARTMENT OF EDUCATION ADMIN,2016-09-13,QUEENS,SCHOOL LUNCH AIDE,ACTIVE,33041.0,Prorated Annual,1790.0,33171.2,12.5,226.02,0.0
2018,DEPT OF ED PEDAGOGICAL,1999-02-01,MANHATTAN,TEACHER,ACTIVE,103400.0,per Annum,0.0,100596.36,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (MANHATTAN),2003-09-02,MANHATTAN,ADJUNCT LECTURER,SEASONAL,467.88,per Day,25.72,12031.2,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,1993-10-01,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,6598.74,0.0,0.0,0.12
2018,COMMUNITY COLLEGE (MANHATTAN),2008-06-09,MANHATTAN,IT SUPPORT ASSISTANT,ACTIVE,19.68,per Hour,486.5,9692.99,8.0,157.44,0.0
2018,DEPT OF CITYWIDE ADMIN SVCS,2017-01-23,BRONX,JOB TRAINING PARTICIPANT,CEASED,12.14,per Hour,0.0,291.36,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2008-04-29,MANHATTAN,GUIDANCE COUNSELOR,ACTIVE,73389.0,per Annum,0.0,70666.21,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2011-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1689.02,0.0,0.0,2.19
2018,DEPT OF ED PEDAGOGICAL,1992-04-27,MANHATTAN,SCHOOL SECRETARY,ACTIVE,77679.0,per Annum,0.0,87246.06,0.0,0.0,0.0
2018,BOARD OF ELECTION POLL WORKERS,2017-01-02,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,575.0,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2000-09-14,MANHATTAN,LAB SPECIALIST/ASSISTANT,ACTIVE,78881.0,per Annum,0.0,75451.19,0.0,0.0,0.0
2018,POLICE DEPARTMENT,1996-08-08,BRONX,ASSOCIATE TRAFFIC ENFORCEMENT AGENT,ACTIVE,47143.0,per Annum,2045.72,47013.72,291.5,11537.79,4464.94
2018,DEPT OF ED PEDAGOGICAL,2014-03-11,MANHATTAN,TEACHER SPECIAL EDUCATION,ACTIVE,66200.0,per Annum,0.0,63054.13,0.0,0.0,0.0
2018,NYC HOUSING AUTHORITY,2014-03-03,BROOKLYN,CARETAKER,ACTIVE,43079.0,per Annum,2085.72,42971.4,499.25,15849.52,1655.33
2018,DEPT OF ED PER SESSION TEACHER,1997-10-08,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2386.5,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (LAGUARDIA),2018-03-02,QUEENS,ADJUNCT LECTURER,ACTIVE,71.59,per Hour,45.0,3221.55,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1999-12-31,MANHATTAN,TEACHER,ON LEAVE,90511.0,per Annum,0.0,14364.16,0.0,0.0,0.0
2018,NYC HOUSING AUTHORITY,2017-01-09,BROOKLYN,PAINTER,ACTIVE,292.53,per Day,1825.0,76057.8,313.75,17473.67,0.0
2018,HOUSING PRESERVATION & DVLPMNT,2017-03-13,BROOKLYN,CONSTRUCTION PROJECT MANAGER,ACTIVE,53134.0,per Annum,1790.0,52988.52,100.25,3844.25,3504.74
2018,DEPT OF ED PER SESSION TEACHER,2001-09-04,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,4123.25,0.0,0.0,0.0
2018,DEPARTMENT OF EDUCATION ADMIN,1996-10-30,MANHATTAN,STAFF NURSE,ACTIVE,58.13,per Hour,135.0,7560.02,0.0,0.0,1813.83
2018,DEPT OF ED PEDAGOGICAL,1996-09-10,MANHATTAN,TEACHER,ACTIVE,113685.0,per Annum,0.0,122899.48,0.0,0.0,0.0
2018,BOARD OF ELECTION POLL WORKERS,2017-01-02,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,575.0,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2008-08-28,MANHATTAN,TEACHER,ACTIVE,90511.0,per Annum,0.0,86576.47,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2016-02-01,MANHATTAN,TEACHER,ACTIVE,64878.0,per Annum,0.0,62080.94,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,1999-09-07,MANHATTAN,TEACHER,ACTIVE,103400.0,per Annum,0.0,98684.53,0.0,0.0,0.0
2018,DEPT OF ED PER DIEM TEACHERS,2016-07-01,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,12334.7,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2011-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,1662.6,0.0,0.0,0.0
2018,BOARD OF ELECTION POLL WORKERS,2017-01-02,MANHATTAN,ELECTION WORKER,ACTIVE,1.0,per Hour,0.0,578.0,0.0,0.0,0.0
2018,DEPT OF ED HRLY SUPPORT STAFF,2014-04-02,MANHATTAN,F/T SR. SCHOOL LUNCH HELPER,ACTIVE,15.85,per Hour,0.0,25008.0,0.0,0.0,0.0
2018,DEPT OF CITYWIDE ADMIN SVCS,2014-04-21,MANHATTAN,CITY CUSTODIAL ASSISTANT,ON LEAVE,34364.0,per Annum,1933.72,32424.54,9.5,234.52,57.75
2018,DEPT OF ED PARA PROFESSIONALS,2005-01-27,MANHATTAN,ANNUAL ED PARA,ACTIVE,30082.0,per Annum,0.0,32031.89,0.0,298.68,0.0
2018,DEPT OF ED HRLY SUPPORT STAFF,2017-10-24,MANHATTAN,STUDENT AIDE,CEASED,13.0,per Hour,0.0,574.58,0.0,0.0,0.0
2018,DEPT OF ED PER SESSION TEACHER,2016-09-06,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,2341.94,0.0,0.0,0.28
2018,DEPT OF ED PEDAGOGICAL,2012-09-04,MANHATTAN,TEACHER,CEASED,63711.0,per Annum,0.0,859.39,0.0,0.0,0.0
2018,DEPT OF ED PARA PROFESSIONALS,2014-09-04,MANHATTAN,ANNUAL ED PARA,ON LEAVE,41245.0,per Annum,0.0,5782.02,0.0,0.0,3.3
2018,DEPT OF ED HRLY SUPPORT STAFF,2015-05-14,MANHATTAN,F/T SCHOOL LUNCH HELPER,ACTIVE,15.38,per Hour,0.0,23825.3,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2017-04-21,MANHATTAN,MEDIA SERVICES TECHNICIAN,ACTIVE,39841.0,per Annum,1790.0,39202.25,151.25,3806.69,948.52
2018,DEPT OF ED PER SESSION TEACHER,2004-11-23,MANHATTAN,TEACHER- PER SESSION,ACTIVE,33.18,per Day,0.0,5057.74,0.0,0.0,0.16
2018,POLICE DEPARTMENT,2007-01-10,MANHATTAN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2045.72,85058.22,159.33,12344.25,12526.97
2018,DEPT OF ED PEDAGOGICAL,1989-02-01,OTHER,TEACHER,ACTIVE,119472.0,per Annum,0.0,114278.72,0.0,0.0,0.0
2018,POLICE DEPARTMENT,2005-01-10,MANHATTAN,POLICE OFFICER,ACTIVE,85292.0,per Annum,2045.72,85058.22,453.85,32799.32,19506.06
2018,DEPT OF ED PARA PROFESSIONALS,2015-04-02,MANHATTAN,ANNUAL ED PARA,ACTIVE,25927.0,per Annum,0.0,24800.18,0.0,0.0,0.0
2018,DEPT. OF DESIGN & CONSTRUCTION,2014-04-14,QUEENS,ASSOCIATE PROJECT MANAGER,ACTIVE,77322.0,per Annum,1790.0,77110.28,121.0,6395.67,12835.26
2018,DEPT OF ED HRLY SUPPORT STAFF,2018-02-05,MANHATTAN,SUBSTITUTE SR. SCHOOL LUNCH HELPER,CEASED,13.78,per Hour,0.0,1287.05,0.0,0.0,0.0
2018,DEPT OF ED HRLY SUPPORT STAFF,2005-02-11,MANHATTAN,F/T SCHOOL AIDE,ACTIVE,15.38,per Hour,0.0,24974.65,0.0,0.0,0.0
2018,DEPT OF ED PEDAGOGICAL,2005-09-06,MANHATTAN,ASSISTANT PRINCIPAL,ACTIVE,113771.0,per Annum,0.0,112049.5,0.0,0.0,0.0
2018,COMMUNITY COLLEGE (KINGSBORO),2016-07-06,BROOKLYN,COLLEGE ASSISTANT,ACTIVE,13.5,per Hour,24.0,480.0,0.0,0.0,0.0
2018,NYC HOUSING AUTHORITY,2015-04-06,BRONX,APPRENTICE,ACTIVE,46538.0,per Annum,1833.57,45791.21,13.0,390.57,191.04
2018,DEPARTMENT OF SANITATION,2006-07-10,QUEENS,SANITATION ENFORCEMENT AGENT,ACTIVE,46805.0,per Annum,2045.72,45961.89,85.4,2954.59,3961.92
2018,DEPT OF ED PER DIEM TEACHERS,2016-07-01,MANHATTAN,TEACHER-GENERAL ED,ACTIVE,110.29,per Day,0.0,26032.69,0.0,0.0,0.0
